# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
9

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,main_wing,0,LYQZVWPYPO,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.999999999999999889e-01, 0.000000000000000000e+00, 5.000000000000000278e-02, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,11,33
# x,y,z,u,w
9.698119946225779442e-01, 2.738612787525830372e-01, 4.636518243627806013e-02, 2.000000000000000000e+00, 5.841612375912467181e-01
9.623856023561845330e-01, 2.738612787525830372e-01, 4.567238465839335015e-02, 2.000000000000000000e+00, 7.836633902842906618e-01
9.543200737390031829e-01, 2.738612787525830372e-01, 4.507064676027361383e-02, 2.000000000000000000e+00, 1.000000000000000000e+00
9.462417711578960944e-01, 2.738612787525830372e-01, 4.467874701943876092e-02, 2.000000000000000000e+00, 1.216336609715709338e+00
9.387841696529630742e-01, 2.738612787525830372e-01, 4.458324167786166525e-02, 2.000000000000000000e+00, 1.415838762408753171e+00
9.324069217356163453e-01, 2.738612787525830372e-01, 4.480157952847295399e-02, 2.000000000000000000e+00, 1.586533649582798411e+00
9.273114800527543222e-01, 2.738612787525830372e-01, 4.528590483456754190e-02, 2.000000000000000000e+00, 1.723464124463156111e+00
9.234737328881819085e-01, 2.738612787525830372e-01, 4.596362551626445581e-02, 2.000000000000000000e+00, 1.827739635619072267e+00
9.207442837468193808e-01, 2.738612787525830372e-01, 4.678437200741408092e-02, 2.000000000000000000e+00, 1.904044169930654951e+00
9.189804929446441228e-01, 2.738612787525830372e-01, 4.776638138015448787e-02, 2.000000000000000000e+00, 1.958266880232111484e+00
9.183155236657306597e-01, 2.738612787525830372e-01, 4.895975726956401652e-02, 2.000000000000000000e+00, 2.000000000000000000e+00
9.189804929446440118e-01, 2.738612787525830372e-01, 5.015313315897355212e-02, 2.000000000000000000e+00, 2.041733119767888294e+00
9.207442837468194918e-01, 2.738612787525830372e-01, 5.113514253171396601e-02, 2.000000000000000000e+00, 2.095955830069344827e+00
9.234737328881821306e-01, 2.738612787525830372e-01, 5.195588902286359112e-02, 2.000000000000000000e+00, 2.172260364380927733e+00
9.273114800527542112e-01, 2.738612787525830372e-01, 5.263360970456049809e-02, 2.000000000000000000e+00, 2.276535875536843889e+00
9.324069217356162342e-01, 2.738612787525830372e-01, 5.311793501065509293e-02, 2.000000000000000000e+00, 2.413466350417201589e+00
9.387841696529628521e-01, 2.738612787525830372e-01, 5.333627286126635392e-02, 2.000000000000000000e+00, 2.584161237591246607e+00
9.462417711578963164e-01, 2.738612787525830372e-01, 5.324076751968927212e-02, 2.000000000000000000e+00, 2.783663390284290440e+00
9.543200737390031829e-01, 2.738612787525830372e-01, 5.284886777885441228e-02, 2.000000000000000000e+00, 3.000000000000000000e+00
9.623856023561847550e-01, 2.738612787525830372e-01, 5.224712988073468289e-02, 2.000000000000000000e+00, 3.216336609715709116e+00
9.698119946225781662e-01, 2.738612787525830372e-01, 5.155433210284995904e-02, 2.000000000000000000e+00, 3.415838762408752949e+00
9.761575294943642955e-01, 2.738612787525830372e-01, 5.087614524047662234e-02, 2.000000000000000000e+00, 3.586533649582798411e+00
9.812421211454226411e-01, 2.738612787525830372e-01, 5.028059176006406672e-02, 2.000000000000000000e+00, 3.723464124463156111e+00
9.851105210186579253e-01, 2.738612787525830372e-01, 4.979704707787724338e-02, 2.000000000000000000e+00, 3.827739635619072267e+00
9.879390965997991714e-01, 2.738612787525830372e-01, 4.942633023218830080e-02, 2.000000000000000000e+00, 3.904044169930655173e+00
9.899479064340668266e-01, 2.738612787525830372e-01, 4.915388580105373162e-02, 2.000000000000000000e+00, 3.958266880232111262e+00
9.913451979997528474e-01, 2.738612787525830372e-01, 4.895975726956401652e-02, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
1.373301803515329100e-01, 6.377095924593882692e-02, -9.884703770581434457e-01, 1.471084457998491995e-04
1.341158148810008832e-01, 6.435447223527392124e-02, -9.888738292128700369e-01, 2.114034988265860843e-04
1.296735511563355259e-01, 6.519223650870242803e-02, -9.894113110478870432e-01, 2.975124505642686139e-04
1.237599429812610008e-01, 6.636623089188299629e-02, -9.900903998678506346e-01, 4.066031503161272854e-04
1.160645190771305013e-01, 6.799842433189753899e-02, -9.909113187867891748e-01, 5.339929448130568447e-04
1.060080117000011812e-01, 7.031026860885239427e-02, -9.918763872497233791e-01, 6.657710581119179530e-04
9.263283497875937633e-02, 7.367975037454368992e-02, -9.929705193350620851e-01, 7.783156421429222958e-04
7.416801024836033873e-02, 7.880078938802016764e-02, -9.941275279598810188e-01, 8.443158942302921325e-04
4.827327526201408842e-02, 8.667907515104204819e-02, -9.950660424446399199e-01, 8.448555057102587586e-04
1.274323938720124325e-02, 9.840580938433428348e-02, -9.950647750419742144e-01, 7.799415350655591666e-04
-3.399046115443863508e-02, 1.148686799407080822e-01, -9.927989901884407553e-01, 6.684765889109337868e-04
-9.373303989640881240e-02, 1.369211016635730194e-01, -9.861372770314545955e-01, 5.377230927988423288e-04
-1.714772027253506359e-01, 1.664303858211964582e-01, -9.710285761093216950e-01, 4.112998744974149731e-04
-2.816310817752539775e-01, 2.085547145618007747e-01, -9.365836133587572832e-01, 3.032792376069285388e-04
-4.672950290525560435e-01, 2.778370337498731191e-01, -8.393103946096717172e-01, 2.186949225250077369e-04
-8.053948538897297560e-01, 3.872156234978174627e-01, -4.487796678183375021e-01, 1.541993834459709847e-04
-8.283460500057197029e-01, 3.174860233325343950e-01, 4.615684634248911622e-01, 1.499269416441317154e-04
-4.819878943377210456e-01, 1.350949641746992669e-01, 8.657003063223014383e-01, 2.120282508659120926e-04
-2.876632418460306484e-01, 4.563067059013984489e-02, 9.566439782866591468e-01, 2.969196176024823742e-04
-1.739015046186016267e-01, -3.526764342896684078e-03, 9.847567357599825710e-01, 4.055660824487130039e-04
-9.456306219273960534e-02, -3.594607798325406833e-02, 9.948696933500154049e-01, 5.330032566818035172e-04
-3.415706984753647674e-02, -5.913708794064886226e-02, 9.976653243494686407e-01, 6.652159459066358214e-04
1.276849495726186876e-02, -7.585800929079890287e-02, 9.970368739234088951e-01, 7.783988420427599784e-04
4.827009911251975427e-02, -8.742916839840823851e-02, 9.950005718816599121e-01, 8.449110967994998955e-04
7.406277642433935215e-02, -9.501398536495304914e-02, 9.927170028428982107e-01, 8.455155601693987392e-04
9.242121022147709031e-02, -9.983896710972342547e-02, 9.907020240958737123e-01, 7.800978181008319740e-04
1.057063270611312417e-01, -1.029517871841326565e-01, 9.890536395640220357e-01, 6.676711610368803347e-04
1.156901171783357024e-01, -1.050486261789419090e-01, 9.877148287462225174e-01, 5.357210783594422692e-04
1.233279267521250749e-01, -1.065040583940263935e-01, 9.866342321390557668e-01, 4.080274762119582557e-04
1.291964468532980359e-01, -1.075351976961472916e-01, 9.857709974314183832e-01, 2.986111221905124328e-04
1.336044882204297513e-01, -1.082616916408323804e-01, 9.851036731483759912e-01, 2.122125752770048595e-04
1.367939396524339990e-01, -1.087625891292754027e-01, 9.846106424776560617e-01, 1.476851200006375664e-04
1.373301803515371289e-01, 6.377095924593750853e-02, -9.884703770581430016e-01, 1.316233462419654204e-04
1.341158148809991624e-01, 6.435447223527386573e-02, -9.888738292128703700e-01, 1.891504989501076469e-04
1.296735511563365806e-01, 6.519223650870226150e-02, -9.894113110478869322e-01, 2.661953505048723543e-04
1.237599429812625135e-01, 6.636623089188316282e-02, -9.900903998678503015e-01, 3.638028187039050012e-04
1.160645190771305152e-01, 6.799842433189783042e-02, -9.909113187867890638e-01, 4.777831611485215723e-04
1.060080116999998767e-01, 7.031026860885244978e-02, -9.918763872497236012e-01, 5.956898941001393527e-04
9.263283497875966777e-02, 7.367975037454355114e-02, -9.929705193350620851e-01, 6.963876798120889177e-04
7.416801024836043588e-02, 7.880078938802007049e-02, -9.941275279598810188e-01, 7.554405369428903415e-04
4.827327526201403984e-02, 8.667907515104208982e-02, -9.950660424446398089e-01, 7.559233472144457049e-04
1.274323938720129529e-02, 9.840580938433424185e-02, -9.950647750419741033e-01, 6.978424261112881315e-04
-3.399046115443914856e-02, 1.148686799407081238e-01, -9.927989901884407553e-01, 5.981106321834655203e-04
-9.373303989640915934e-02, 1.369211016635729639e-01, -9.861372770314545955e-01, 4.811206619779082819e-04
-1.714772027253483877e-01, 1.664303858211955145e-01, -9.710285761093222501e-01, 3.680051508661107531e-04
-2.816310817752561424e-01, 2.085547145618009968e-01, -9.365836133587565060e-01, 2.713551073325155220e-04
-4.672950290525504924e-01, 2.778370337498710652e-01, -8.393103946096753809e-01, 1.956744043644807936e-04
-8.053948538897315323e-01, 3.872156234978178513e-01, -4.487796678183338939e-01, 1.379678693990263110e-04
-8.283460500057208131e-01, 3.174860233325351166e-01, 4.615684634248889417e-01, 1.341451583131689001e-04
-4.819878943377151059e-01, 1.350949641746952701e-01, 8.657003063223054351e-01, 1.897094876168719385e-04
-2.876632418460318141e-01, 4.563067059013987264e-02, 9.566439782866590358e-01, 2.656649210127483632e-04
-1.739015046186025704e-01, -3.526764342896307209e-03, 9.847567357599825710e-01, 3.628749158751629371e-04
-9.456306219273875879e-02, -3.594607798325428344e-02, 9.948696933500156270e-01, 4.768976507152980493e-04
-3.415706984753660164e-02, -5.913708794064899410e-02, 9.976653243494686407e-01, 5.951932147585637344e-04
1.276849495726136222e-02, -7.585800929079870858e-02, 9.970368739234087840e-01, 6.964621218277384498e-04
4.827009911252017060e-02, -8.742916839840834953e-02, 9.950005718816599121e-01, 7.559730866100755099e-04
7.406277642433915787e-02, -9.501398536495302138e-02, 9.927170028428982107e-01, 7.565139222568343768e-04
9.242121022147650744e-02, -9.983896710972357813e-02, 9.907020240958738233e-01, 6.979822583007459042e-04
1.057063270611323241e-01, -1.029517871841327536e-01, 9.890536395640218137e-01, 5.973899861908878867e-04
1.156901171783342175e-01, -1.050486261789416037e-01, 9.877148287462228504e-01, 4.793293859005586508e-04
1.233279267521264905e-01, -1.065040583940266711e-01, 9.866342321390555448e-01, 3.650772155580603892e-04
1.291964468532992572e-01, -1.075351976961471945e-01, 9.857709974314181611e-01, 2.671783724862507965e-04
1.336044882204231454e-01, -1.082616916408315616e-01, 9.851036731483768794e-01, 1.898744094583750073e-04
1.367939396524417706e-01, -1.087625891292761521e-01, 9.846106424776548405e-01, 1.321393178953057042e-04
1.373301803515460384e-01, 6.377095924593649545e-02, -9.884703770581418913e-01, 1.161382466840847990e-04
1.341158148809945272e-01, 6.435447223527490657e-02, -9.888738292128709251e-01, 1.668974990736263634e-04
1.296735511563325283e-01, 6.519223650870320519e-02, -9.894113110478874873e-01, 2.348782504454824372e-04
1.237599429812605706e-01, 6.636623089188313507e-02, -9.900903998678506346e-01, 3.210024870916799522e-04
1.160645190771317087e-01, 6.799842433189746960e-02, -9.909113187867889527e-01, 4.215733774839897693e-04
1.060080117000011674e-01, 7.031026860885224161e-02, -9.918763872497236012e-01, 5.256087300883553314e-04
9.263283497875915429e-02, 7.367975037454366216e-02, -9.929705193350619741e-01, 6.144597174812561902e-04
7.416801024836057465e-02, 7.880078938802005661e-02, -9.941275279598809078e-01, 6.665651796554925620e-04
4.827327526201358188e-02, 8.667907515104220084e-02, -9.950660424446398089e-01, 6.669911887186304828e-04
1.274323938720130917e-02, 9.840580938433415858e-02, -9.950647750419739923e-01, 6.157433171570179638e-04
-3.399046115443871141e-02, 1.148686799407079712e-01, -9.927989901884408663e-01, 5.277446754560039758e-04
-9.373303989640999201e-02, 1.369211016635732692e-01, -9.861372770314544844e-01, 4.245182311569747772e-04
-1.714772027253480546e-01, 1.664303858211953202e-01, -9.710285761093223611e-01, 3.247104272348039851e-04
-2.816310817752529783e-01, 2.085547145618002196e-01, -9.365836133587577272e-01, 2.394309770581027762e-04
-4.672950290525569872e-01, 2.778370337498731191e-01, -8.393103946096711621e-01, 1.726538862039539587e-04
-8.053948538897333087e-01, 3.872156234978179623e-01, -4.487796678183307297e-01, 1.217363553520817187e-04
-8.283460500057407971e-01, 3.174860233325472181e-01, 4.615684634248444218e-01, 1.183633749822077247e-04
-4.819878943377035596e-01, 1.350949641746916063e-01, 8.657003063223123185e-01, 1.673907243678267971e-04
-2.876632418460278173e-01, 4.563067059013789506e-02, 9.566439782866602570e-01, 2.344102244230177132e-04
-1.739015046186026259e-01, -3.526764342896387440e-03, 9.847567357599824600e-01, 3.201837493016133581e-04
-9.456306219274063229e-02, -3.594607798325374914e-02, 9.948696933500154049e-01, 4.207920447487900335e-04
-3.415706984753571346e-02, -5.913708794064914676e-02, 9.976653243494687517e-01, 5.251704836105011882e-04
1.276849495726072731e-02, -7.585800929079858368e-02, 9.970368739234088951e-01, 6.145254016127115002e-04
4.827009911252080204e-02, -8.742916839840833565e-02, 9.950005718816598010e-01, 6.670350764206579549e-04
7.406277642433785335e-02, -9.501398536495291036e-02, 9.927170028428983217e-01, 6.675122843442676292e-04
9.242121022147777032e-02, -9.983896710972367528e-02, 9.907020240958734902e-01, 6.158666985006544135e-04
1.057063270611330597e-01, -1.029517871841328647e-01, 9.890536395640218137e-01, 5.271088113449019438e-04
1.156901171783323717e-01, -1.050486261789415898e-01, 9.877148287462230725e-01, 4.229376934416695030e-04
1.233279267521309869e-01, -1.065040583940272956e-01, 9.866342321390549897e-01, 3.221269549041690279e-04
1.291964468532937338e-01, -1.075351976961467504e-01, 9.857709974314189383e-01, 2.357456227819894584e-04
1.336044882204270590e-01, -1.082616916408322139e-01, 9.851036731483764353e-01, 1.675362436397423091e-04
1.367939396524366635e-01, -1.087625891292757496e-01, 9.846106424776556176e-01, 1.165935157899770404e-04
1.373301803515422082e-01, 6.377095924593668974e-02, -9.884703770581422244e-01, 1.006531471262008979e-04
1.341158148809965811e-01, 6.435447223527511473e-02, -9.888738292128704810e-01, 1.446444991971507720e-04
1.296735511563280041e-01, 6.519223650870389908e-02, -9.894113110478879314e-01, 2.035611503860860691e-04
1.237599429812636931e-01, 6.636623089188263547e-02, -9.900903998678503015e-01, 2.782021554794513254e-04
1.160645190771306262e-01, 6.799842433189765001e-02, -9.909113187867890638e-01, 3.653635938194601347e-04
1.060080117000017225e-01, 7.031026860885204732e-02, -9.918763872497236012e-01, 4.555275660765701175e-04
9.263283497875912653e-02, 7.367975037454359277e-02, -9.929705193350620851e-01, 5.325317551504221616e-04
7.416801024836064404e-02, 7.880078938801997335e-02, -9.941275279598810188e-01, 5.776898223680932646e-04
4.827327526201333208e-02, 8.667907515104220084e-02, -9.950660424446398089e-01, 5.780590302228107071e-04
1.274323938720205336e-02, 9.840580938433385327e-02, -9.950647750419741033e-01, 5.336442082027495308e-04
-3.399046115443853794e-02, 1.148686799407079989e-01, -9.927989901884408663e-01, 4.573787187285382029e-04
-9.373303989641106060e-02, 1.369211016635736300e-01, -9.861372770314541514e-01, 3.679158003360435492e-04
-1.714772027253476105e-01, 1.664303858211951259e-01, -9.710285761093224721e-01, 2.814157036034965666e-04
-2.816310817752563644e-01, 2.085547145618004694e-01, -9.365836133587566170e-01, 2.075068467836924157e-04
-4.672950290525482164e-01, 2.778370337498702325e-01, -8.393103946096769352e-01, 1.496333680434242235e-04
-8.053948538897359732e-01, 3.872156234978189060e-01, -4.487796678183251231e-01, 1.055048413051367604e-04
-8.283460500057254761e-01, 3.174860233325380032e-01, 4.615684634248781726e-01, 1.025815916512460343e-04
-4.819878943377245428e-01, 1.350949641746998775e-01, 8.657003063222994399e-01, 1.450719611187813846e-04
-2.876632418460226548e-01, 4.563067059013575788e-02, 9.566439782866619224e-01, 2.031555278332865212e-04
-1.739015046186039859e-01, -3.526764342895693117e-03, 9.847567357599821269e-01, 2.774925827280631287e-04
-9.456306219274016045e-02, -3.594607798325383241e-02, 9.948696933500154049e-01, 3.646864387822811504e-04
-3.415706984753526937e-02, -5.913708794064948676e-02, 9.976653243494685297e-01, 4.551477524624376663e-04
1.276849495726150967e-02, -7.585800929079887511e-02, 9.970368739234087840e-01, 5.325886813976832496e-04
4.827009911251932406e-02, -8.742916839840816912e-02, 9.950005718816599121e-01, 5.780970662312360630e-04
7.406277642433872765e-02, -9.501398536495282710e-02, 9.927170028428983217e-01, 5.785106464316994721e-04
9.242121022147839482e-02, -9.983896710972396671e-02, 9.907020240958733792e-01, 5.337511387005617301e-04
1.057063270611313527e-01, -1.029517871841323789e-01, 9.890536395640218137e-01, 4.568276364989181694e-04
1.156901171783345089e-01, -1.050486261789416176e-01, 9.877148287462228504e-01, 3.665460009827765063e-04
1.233279267521292660e-01, -1.065040583940269209e-01, 9.866342321390552117e-01, 2.791766942502830334e-04
1.291964468532938171e-01, -1.075351976961466116e-01, 9.857709974314190493e-01, 2.043128730777245966e-04
1.336044882204245055e-01, -1.082616916408317420e-01, 9.851036731483767683e-01, 1.451980778211122672e-04
1.367939396524411322e-01, -1.087625891292764158e-01, 9.846106424776549515e-01, 1.010477136846420882e-04
1.373301803515598885e-01, 6.377095924593392806e-02, -9.884703770581400040e-01, 8.516804756831703751e-05
1.341158148809750150e-01, 6.435447223527841765e-02, -9.888738292128732565e-01, 1.223914993206752890e-04
1.296735511563344712e-01, 6.519223650870265008e-02, -9.894113110478871542e-01, 1.722440503266867195e-04
1.237599429812634710e-01, 6.636623089188271873e-02, -9.900903998678503015e-01, 2.354018238672288786e-04
1.160645190771312507e-01, 6.799842433189741409e-02, -9.909113187867889527e-01, 3.091538101549246454e-04
1.060080117000024302e-01, 7.031026860885211671e-02, -9.918763872497234901e-01, 3.854464020647913546e-04
9.263283497875914041e-02, 7.367975037454375931e-02, -9.929705193350619741e-01, 4.506037928195884583e-04
7.416801024836047751e-02, 7.880078938802019539e-02, -9.941275279598809078e-01, 4.888144650806942925e-04
4.827327526201314473e-02, 8.667907515104228411e-02, -9.950660424446398089e-01, 4.891268717269913651e-04
1.274323938720243153e-02, 9.840580938433392266e-02, -9.950647750419742144e-01, 4.515450992484781705e-04
-3.399046115443925264e-02, 1.148686799407083181e-01, -9.927989901884407553e-01, 3.870127620010697196e-04
-9.373303989641026956e-02, 1.369211016635735745e-01, -9.861372770314542624e-01, 3.113133695151124297e-04
-1.714772027253469999e-01, 1.664303858211951537e-01, -9.710285761093225831e-01, 2.381209799721922653e-04
-2.816310817752435969e-01, 2.085547145617967502e-01, -9.365836133587612800e-01, 1.755827165092821635e-04
-4.672950290525761385e-01, 2.778370337498804465e-01, -8.393103946096579504e-01, 1.266128498828946510e-04
-8.053948538897384157e-01, 3.872156234978182399e-01, -4.487796678183212928e-01, 8.927332725819345552e-05
-8.283460500057526765e-01, 3.174860233325533798e-01, 4.615684634248189422e-01, 8.679980832028443873e-05
-4.819878943377129410e-01, 1.350949641746953811e-01, 8.657003063223066563e-01, 1.227531978697412305e-04
-2.876632418460157714e-01, 4.563067059013316967e-02, 9.566439782866639208e-01, 1.719008312435525102e-04
-1.739015046186057623e-01, -3.526764342894938078e-03, 9.847567357599819049e-01, 2.348014161545129534e-04
-9.456306219274177027e-02, -3.594607798325306219e-02, 9.948696933500152939e-01, 3.085808328157725383e-04
-3.415706984753476283e-02, -5.913708794064957697e-02, 9.976653243494686407e-01, 3.851250213143682898e-04
1.276849495726068741e-02, -7.585800929079848653e-02, 9.970368739234088951e-01, 4.506519611826613958e-04
4.827009911252059388e-02, -8.742916839840839116e-02, 9.950005718816599121e-01, 4.891590560418083164e-04
7.406277642433689579e-02, -9.501398536495232749e-02, 9.927170028428984327e-01, 4.895090085191347844e-04
9.242121022148044873e-02, -9.983896710972432753e-02, 9.907020240958733792e-01, 4.516355789004753351e-04
1.057063270611315331e-01, -1.029517871841327259e-01, 9.890536395640219247e-01, 3.865464616529284319e-04
1.156901171783341759e-01, -1.050486261789416037e-01, 9.877148287462228504e-01, 3.101543085238897437e-04
1.233279267521284334e-01, -1.065040583940270597e-01, 9.866342321390554337e-01, 2.362264335963911300e-04
1.291964468532917354e-01, -1.075351976961461675e-01, 9.857709974314193824e-01, 1.728801233734629061e-04
1.336044882204211470e-01, -1.082616916408312424e-01, 9.851036731483773234e-01, 1.228599120024792980e-04
1.367939396524559259e-01, -1.087625891292785113e-01, 9.846106424776526200e-01, 8.550191157931019887e-05
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
9.460593486680443087e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
9.432647655366720452e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.144391699630559363e-16, 7.765141259587667044e-04, -1.429752515132107064e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
9.392471458681369567e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 3.816391647148975608e-17, 1.866291850497046878e-03, -1.189763567074969975e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
9.335899947058546866e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.123693828313069147e-16, 3.349159233252907431e-03, -3.314930546156326819e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
9.258531949593837851e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 3.469446951953614189e-18, 5.283337962000207721e-03, -2.101366659884917772e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
9.156840116572672050e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.112389315513592667e-16, 7.665551883650475323e-03, 1.448327584858049578e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
9.029929419136947244e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 6.938893903907228378e-18, 1.037829933314380823e-02, 2.139508582257949341e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.881401573809079020e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.112389315513592667e-16, 1.314949044468263772e-02, 8.443087808578210055e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
8.720091001465450908e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 6.938893903907228378e-18, 1.555644203716159343e-02, 7.136741306097047406e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.558524949843309138e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 0.000000000000000000e+00, 1.712404100050103975e-02, 1.296683445914048014e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.409372919744646513e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 3.469446951953614189e-18, 1.750606236680939815e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
8.281827961397711935e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 3.469446951953614189e-18, 1.663271096436427093e-02, 6.674937278738379534e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
8.179919127740468143e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.112389315513592667e-16, 1.469540973998591238e-02, 7.554896694062651372e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
8.103164184449024310e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.387778780781445676e-17, 1.198452701319826716e-02, 1.852760686178928750e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
8.048575201621774866e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 1.387778780781445676e-17, 8.701541048599770178e-03, 1.275892417704345375e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
8.013299385578268597e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 6.938893903907228378e-18, 4.773503557638138911e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 2.500000000000000139e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
9.551165185343859498e-01, 5.477225575051659218e-02, 2.979195145391280719e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
9.526013937161510459e-01, 5.477225575051659218e-02, 2.979195145391280719e-02, 2.428612866367529932e-17, 6.988627133628980137e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
9.489855360144693330e-01, 5.477225575051659218e-02, 2.979195145391280719e-02, 3.122502256758252770e-17, 1.679662665447341496e-03, -1.321959518972189506e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
9.438940999684153343e-01, 5.477225575051659218e-02, 2.979195145391280719e-02, 1.387778780781445676e-17, 3.014243309927614606e-03, -3.683256162395921282e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
9.369309801965917117e-01, 5.477225575051659218e-02, 2.979195145391280719e-02, 6.938893903907228378e-18, 4.755004165800186255e-03, -2.334851844316575688e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
