# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
18

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,main_wing,0,TBIGCJDBBF,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.999999999999999889e-01, 0.000000000000000000e+00, 5.000000000000000278e-02, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,11,33
# x,y,z,u,w
-5.718551637305216949e-03, -1.254634947819013302e-01, 1.134435276774084858e-02, 7.424145117246954383e-04, 2.655872159885449592e-03, -9.509789806998448780e-01, 2.427182012831330133e-04, -3.092554273654042896e-01, 1.818181818181815235e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
-7.135615855367976636e-03, -1.254657220157444075e-01, 1.417990259166316408e-02, 3.128299486589478204e-04, 1.525366141213374549e-03, -9.714702127935799236e-01, 1.860934458004908103e-04, -2.371615293929979218e-01, 1.818181818181815235e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
-7.761776155331802721e-03, -1.254667061669165751e-01, 1.543285126235702243e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.818181818181815235e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
5.055346936320673397e-03, -1.377228904406319066e-01, -1.121230561465609045e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.909090909090905841e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.589671151381212282e-03, -1.377232931445680764e-01, -1.018444425913497473e-02, 2.519712767791451526e-04, 5.705263580577104535e-04, -8.340240665307678825e-01, 2.161275546328885117e-04, -5.517280215254264375e-01, 1.909090909090905841e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.678359496065336347e-03, -1.377240812224594657e-01, -8.172954584066426803e-03, 5.416544209793660875e-04, 1.505376523780384626e-03, -8.682774485791423524e-01, 1.943245951391589608e-04, -4.960788591815283866e-01, 1.909090909090905841e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
2.112358940629224194e-03, -1.377254354577624462e-01, -4.716404972265940063e-03, 8.235218015343599533e-04, 2.523559046007587802e-03, -8.946640045046742040e-01, 1.749939415956910081e-04, -4.467396203839331670e-01, 1.909090909090905841e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
-1.729230187721281231e-05, -1.377272771230707016e-01, -1.573922217874661189e-05, 9.461243626649285888e-04, 2.947508024222626234e-03, -9.188007336244810030e-01, 1.546139014636437276e-04, -3.947216588757916922e-01, 1.909090909090905841e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
-2.148273296810642927e-03, -1.377291199383131881e-01, 4.687861619610269107e-03, 8.154440621128975289e-04, 2.597228859625735214e-03, -9.416214679972318979e-01, 1.318713942064065703e-04, -3.366734227952563607e-01, 1.909090909090905841e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
-3.724550942506669148e-03, -1.377304830609683561e-01, 8.167095305324416007e-03, 5.237999983378533895e-04, 1.873812824188705439e-03, -9.620568900824210123e-01, 1.068659628217600378e-04, -2.728489120825053349e-01, 1.909090909090905841e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
-4.647498743695279745e-03, -1.377312812014867827e-01, 1.020426882536966916e-02, 2.207127204565036973e-04, 1.076200383507600273e-03, -9.797902693840030430e-01, 7.833587865312329694e-05, -2.000275528118881097e-01, 1.909090909090905841e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
-5.055323078454984284e-03, -1.377316338770395721e-01, 1.110443775641061469e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.909090909090905841e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.595909448689225529e-03, -1.499985776092050693e-01, -8.188769735986544535e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.999999999999996447e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.264670220222600037e-03, -1.499987084246741653e-01, -7.436859052831225163e-03, 1.834666671486529128e-04, 4.154146884172581124e-04, -8.397380791429496227e-01, 9.442676711882296600e-05, -5.429916661615490359e-01, 1.999999999999996447e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
2.616446328489181739e-03, -1.499989644260930621e-01, -5.965395447728715286e-03, 3.943922999168721815e-04, 1.096102766744019678e-03, -8.734086765006096043e-01, 8.468304227891416361e-05, -4.869879635496506820e-01, 1.999999999999996447e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.502536538594488515e-03, -1.499994043396636056e-01, -3.436828179382035546e-03, 5.996270772564385888e-04, 1.837467244002823985e-03, -8.992787452960833150e-01, 7.605152060488551619e-05, -4.373759623880448255e-01, 1.999999999999996447e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
-1.230287819529779156e-05, -1.500000025913557078e-01, 1.846478875652465823e-06, 6.888971066003992446e-04, 2.146155230427727965e-03, -9.228711468441056498e-01, 6.695820567068827610e-05, -3.851088701123926983e-01, 1.999999999999996447e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
-1.528088159430289212e-03, -1.500006012165956415e-01, 3.442668242669297274e-03, 5.937454706223348460e-04, 1.891108100752712882e-03, -9.450846756690695072e-01, 5.681836156820907908e-05, -3.268255690535296631e-01, 1.999999999999996447e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
-2.649308132844657108e-03, -1.500010440171584414e-01, 5.987829575401750620e-03, 3.813920426571105744e-04, 1.364370566709072414e-03, -9.648527239844456593e-01, 4.567815429093565122e-05, -2.627912078691016506e-01, 1.999999999999996447e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
-3.305808916153429953e-03, -1.500013032873491470e-01, 7.478081665272917622e-03, 1.607065207362305464e-04, 7.836087511893001989e-04, -9.818249591700287660e-01, 3.297795085415603856e-05, -1.897886942450099923e-01, 1.999999999999996447e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
-3.595897905885372600e-03, -1.500014178514587349e-01, 8.136581600364872768e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.999999999999996447e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 12
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
-5.975779253805287190e-03, -1.499999999999997516e-02, 1.030242842099182493e-03, 5.975779253805276782e-03, -1.500000000000000812e-02, -1.030242842099180541e-03, -7.588337448002305946e-05, -1.500000000000000118e-02, -3.249284732581121053e-04, -2.809984527357362386e-04, -1.499999999999999077e-02, -3.339072941175296339e-04, 1.203051713147141322e-01, 4.975307081597427628e-01, 1.212787499999999456e-02, 7.831059597637730907e-09, 3.091165411295647574e-07, -1.729562820677271015e-11, 1.637195260037216162e-12, 1.040091481234236295e-10, -4.271982264817027440e-13, 1.259254984273969046e-05, -3.584028516320055634e-15, -1.000000000000000000e+00, -4.792549901178453435e-15, 1.252812609676729264e-02, 1.215884318651465866e-02, 1.000000000000000000e+00, 9.854618808002695296e-01, 1.698966788657010341e-01, -3.584028516320055634e-15, 0.000000000000000000e+00, -2.717685171026197866e-15, -5.331789781327208625e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.698966788657010063e-01, 9.854618808002696406e-01, -4.792549901178453435e-15, 0.000000000000000000e+00, 6.063937499999960852e-03, -8.023096076392732812e-17, -1.499999999999999077e-02, 1.000000000000000000e+00, 9.854618808002695296e-01, -2.717685171026197866e-15, -1.698966788657010063e-01, 0.000000000000000000e+00, 1.698966788657010341e-01, -5.331789781327208625e-15, 9.854618808002696406e-01, 0.000000000000000000e+00, -3.584028516320055634e-15, -1.000000000000000000e+00, -4.792549901178453435e-15, 0.000000000000000000e+00, -5.975779253805287190e-03, -1.499999999999997516e-02, 1.030242842099182493e-03, 1.000000000000000000e+00, 1.203070545879665471e-01, 4.999250059949625902e-01, 1.800000000000000000e+02, 2.830835460951557181e+01, 1.625689640997196941e-02, 3.402494849872291297e-03
-1.454369488079324153e-02, -2.729069266129652976e-02, 5.847353343239097313e-03, 1.454373167050026366e-02, -2.725450817395359826e-02, -6.013689550933044858e-03, -3.727021656267925920e-04, -2.727022275951508992e-02, -8.629170372221476107e-04, -8.965738013497117492e-04, -2.727050171820859931e-02, -7.715244225835705613e-04, 1.203051712066348644e-01, 4.975307081374946705e-01, 3.141280043599121996e-02, 1.360775112648553530e-07, 5.371407171363448082e-06, -3.005398677029506321e-10, 7.368655453151137218e-11, 4.681222799723552677e-09, -1.922725171451159891e-11, 8.448071180926520758e-05, 4.911314270440279449e-07, -9.999953503197249738e-01, -3.049481708315482809e-03, 3.244950371720514704e-02, 3.149301213515545012e-02, 1.090909090909090606e+00, 9.259736842171696347e-01, 3.775880508398538060e-01, 4.911314270440279449e-07, 0.000000000000000000e+00, 1.151902626977285415e-03, -2.823554367906455122e-03, -9.999953503197249738e-01, 0.000000000000000000e+00, -3.775862937894053362e-01, 9.259693793013306085e-01, -3.049481708315482809e-03, 0.000000000000000000e+00, 1.570639542881782300e-02, -1.498213384083790789e-09, -2.727272722837328564e-02, 1.000000000000000000e+00, 9.259736842171696347e-01, 1.151902626977285415e-03, -3.775862937894053362e-01, 0.000000000000000000e+00, 3.775880508398538060e-01, -2.823554367906455122e-03, 9.259693793013306085e-01, 0.000000000000000000e+00, 4.911314270440279449e-07, -9.999953503197249738e-01, -3.049481708315482809e-03, 0.000000000000000000e+00, -1.454369488079324153e-02, -2.729069266129652976e-02, 5.847353343239097313e-03, 1.000000000000000000e+00, 1.203070545879665471e-01, 4.999250059949645331e-01, 1.799999987925817493e+02, 2.830835460951557181e+01, 1.625689640997173696e-02, 3.402494849872291297e-03
-2.008761605714252246e-02, -3.959516493094333844e-02, 1.276910437658913822e-02, 2.008768372896704152e-02, -3.949515235337777708e-02, -1.307506698320231794e-02, -7.746399749282290026e-04, -3.954105206700351399e-02, -1.214688073654537556e-03, -1.532298143320152267e-03, -3.954214648860424064e-02, -9.319489666887795232e-04, 1.203051713168157011e-01, 4.975307081608750792e-01, 4.777013615946380798e-02, 4.785593769859596696e-07, 1.889024307495177214e-05, -1.056943192758810934e-09, 3.940828604476362017e-10, 2.503563478604198167e-08, -1.028292123702646596e-10, 1.953697013494674407e-04, 8.456019604818726143e-07, -9.999925173734233175e-01, -3.868487617756421418e-03, 4.934667363128915352e-02, 4.789211585388494785e-02, 1.181818181818181213e+00, 8.410128799298048907e-01, 5.410150975633311043e-01, 8.456019604818726143e-07, 0.000000000000000000e+00, 2.093621362763223911e-03, -3.252990432380472013e-03, -9.999925173734233175e-01, 0.000000000000000000e+00, -5.410110465986485151e-01, 8.410065887148484576e-01, -3.868487617756421418e-03, 0.000000000000000000e+00, 2.388506763720905229e-02, -4.441826073620092075e-11, -3.954545454681172162e-02, 1.000000000000000000e+00, 8.410128799298048907e-01, 2.093621362763223911e-03, -5.410110465986485151e-01, 0.000000000000000000e+00, 5.410150975633311043e-01, -3.252990432380472013e-03, 8.410065887148484576e-01, 0.000000000000000000e+00, 8.456019604818726143e-07, -9.999925173734233175e-01, -3.868487617756421418e-03, 0.000000000000000000e+00, -2.008761605714252246e-02, -3.959516493094333844e-02, 1.276910437658913822e-02, 1.000000000000000000e+00, 1.203070545879665609e-01, 4.999250059949622571e-01, 1.800000000000000000e+02, 2.830835460950734728e+01, 1.625689640997199370e-02, 3.402494849872303006e-03
-2.185553047109066449e-02, -5.188724791302011530e-02, 1.833354198439169497e-02, 2.185561634483039473e-02, -5.174838844183897446e-02, -1.872180036866926550e-02, -1.088259317389775327e-03, -5.181354546782695331e-02, -1.334853023806866629e-03, -1.944798077201600334e-03, -5.181525243762209049e-02, -8.794091442592827379e-04, 1.203051713136965156e-01, 4.975307081585819136e-01, 5.730429333669769670e-02, 8.260909732881566812e-07, 3.260840773102461943e-05, -1.824499230273348181e-09, 8.160377980158046709e-10, 5.184195085424585554e-08, -2.129311686435639235e-10, 2.811373694191894004e-04, 8.159508820530016249e-07, -9.999929823504035697e-01, -3.746364808683554874e-03, 5.919548253985155301e-02, 5.745061823236988913e-02, 1.272727272727271819e+00, 7.627900855367222288e-01, 6.466461825497883398e-01, 8.159508820530016249e-07, 0.000000000000000000e+00, 2.423194896851038789e-03, -2.857162305049102194e-03, -9.999929823504035697e-01, 0.000000000000000000e+00, -6.466416422821621435e-01, 7.627847345203944140e-01, -3.746364808683554874e-03, 0.000000000000000000e+00, 2.865214656948417843e-02, -8.975011862172310728e-10, -5.181818181694752834e-02, 1.000000000000000000e+00, 7.627900855367222288e-01, 2.423194896851038789e-03, -6.466416422821621435e-01, 0.000000000000000000e+00, 6.466461825497883398e-01, -2.857162305049102194e-03, 7.627847345203944140e-01, 0.000000000000000000e+00, 8.159508820530016249e-07, -9.999929823504035697e-01, -3.746364808683554874e-03, 0.000000000000000000e+00, -2.185553047109066449e-02, -5.188724791302011530e-02, 1.833354198439169497e-02, 1.000000000000000000e+00, 1.203070545879665471e-01, 4.999250059949645886e-01, 1.800000000000000000e+02, 2.830835460951557181e+01, 1.625689640997164329e-02, 3.402494849872286526e-03
-2.099220266734031295e-02, -6.416178368676772603e-02, 2.162792104047384784e-02, 2.099229510617808478e-02, -6.401935314037530966e-02, -2.204586200731368378e-02, -1.267246372453456615e-03, -6.408703940541940480e-02, -1.291590511360119625e-03, -2.119070666941492292e-03, -6.408890224932170532e-02, -7.204499606114425636e-04, 1.203051713145537049e-01, 4.975307081605417903e-01, 6.058149606489039718e-02, 9.760821596212650363e-07, 3.852903138828342808e-05, -2.155768836543538640e-09, 1.019345961020298329e-09, 6.475788663508498827e-08, -2.659809720828362585e-10, 3.142130674309177103e-04, 7.244523273298871218e-07, -9.999946844805376323e-01, -3.260522986459377364e-03, 6.258084139485635411e-02, 6.073618920523679576e-02, 1.363636363636362425e+00, 6.930251066851786934e-01, 7.209134493845096303e-01, 7.244523273298871218e-07, 0.000000000000000000e+00, 2.351056933949853892e-03, -2.259102025891585996e-03, -9.999946844805376323e-01, 0.000000000000000000e+00, -7.209096157184269327e-01, 6.930214245999648526e-01, -3.260522986459377364e-03, 0.000000000000000000e+00, 3.029074774559826350e-02, 5.689746746667667665e-10, -6.409090909200593211e-02, 1.000000000000000000e+00, 6.930251066851786934e-01, 2.351056933949853892e-03, -7.209096157184269327e-01, 0.000000000000000000e+00, 7.209134493845096303e-01, -2.259102025891585996e-03, 6.930214245999648526e-01, 0.000000000000000000e+00, 7.244523273298871218e-07, -9.999946844805376323e-01, -3.260522986459377364e-03, 0.000000000000000000e+00, -2.099220266734031295e-02, -6.416178368676772603e-02, 2.162792104047384784e-02, 1.000000000000000000e+00, 1.203070545879665609e-01, 4.999250059949626457e-01, 1.800000000000000000e+02, 2.830835460951557181e+01, 1.625689640997180288e-02, 3.402494849872305174e-03
-1.875274125019179422e-02, -7.642531206992400628e-02, 2.287328393116367167e-02, 1.875283191153973711e-02, -7.630141058784042918e-02, -2.328318838600449900e-02, -1.328203964192409964e-03, -7.636079738889363366e-02, -1.160551840175782362e-03, -2.114887080697940708e-03, -7.636248426685472712e-02, -5.322078169003180426e-04, 1.203051713139367401e-01, 4.975307081603417281e-01, 5.947355131932825084e-02, 9.235023590460901449e-07, 3.645354136275709748e-05, -2.039641420842454418e-09, 9.467975351698643905e-10, 6.014896786187982434e-08, -2.470506956385930842e-10, 3.028251901074913827e-04, 5.947957095250041541e-07, -9.999963983702704340e-01, -2.683886386097110791e-03, 6.143633162040150475e-02, 5.962541535403584336e-02, 1.454545454545452809e+00, 6.306260905852889564e-01, 7.760868082068919094e-01, 5.947957095250041541e-07, 0.000000000000000000e+00, 2.083303911318819777e-03, -1.692067167798918213e-03, -9.999963983702704340e-01, 0.000000000000000000e+00, -7.760840120231364825e-01, 6.306238205427532328e-01, -2.683886386097110791e-03, 0.000000000000000000e+00, 2.973677501536681200e-02, 6.396191649243876398e-10, -7.636363636484974626e-02, 1.000000000000000000e+00, 6.306260905852889564e-01, 2.083303911318819777e-03, -7.760840120231364825e-01, 0.000000000000000000e+00, 7.760868082068919094e-01, -1.692067167798918213e-03, 6.306238205427532328e-01, 0.000000000000000000e+00, 5.947957095250041541e-07, -9.999963983702704340e-01, -2.683886386097110791e-03, 0.000000000000000000e+00, -1.875274125019179422e-02, -7.642531206992400628e-02, 2.287328393116367167e-02, 1.000000000000000000e+00, 1.203070545879665609e-01, 4.999250059949625902e-01, 1.800000000000000000e+02, 2.830835460950356719e+01, 1.625689640997180982e-02, 3.402494849872296501e-03
-1.600517066592188967e-02, -8.868456712367474293e-02, 2.254017333379264645e-02, 1.600525415330320694e-02, -8.858775827509063339e-02, -2.291764234678634118e-02, -1.300147074318466073e-03, -8.863444750821002083e-02, -9.945370983101796403e-04, -1.993417260211974296e-03, -8.863580332410121720e-02, -3.579508204223612322e-04, 1.203051713141032736e-01, 4.975307081599702475e-01, 5.559756897122319214e-02, 7.544557965933964393e-07, 2.978074210425977697e-05, -1.666286256221529671e-09, 7.230774857955306285e-10, 4.593628821272104297e-08, -1.886747580384702055e-10, 2.646402260566948616e-04, 4.708816052918044821e-07, -9.999977330273445153e-01, -2.129305039226187576e-03, 5.743243187656330018e-02, 5.573953579440101003e-02, 1.545454545454543638e+00, 5.757522390195407569e-01, 8.176242164122610179e-01, 4.708816052918044821e-07, 0.000000000000000000e+00, 1.741242474724334546e-03, -1.225567140559584911e-03, -9.999977330273445153e-01, 0.000000000000000000e+00, -8.176223623034227783e-01, 5.757509346248778082e-01, -2.129305039226187576e-03, 0.000000000000000000e+00, 2.779878394982684964e-02, 3.693894998907376603e-10, -8.863636363698097764e-02, 1.000000000000000000e+00, 5.757522390195407569e-01, 1.741242474724334546e-03, -8.176223623034227783e-01, 0.000000000000000000e+00, 8.176242164122610179e-01, -1.225567140559584911e-03, 5.757509346248778082e-01, 0.000000000000000000e+00, 4.708816052918044821e-07, -9.999977330273445153e-01, -2.129305039226187576e-03, 0.000000000000000000e+00, -1.600517066592188967e-02, -8.868456712367474293e-02, 2.254017333379264645e-02, 1.000000000000000000e+00, 1.203070545879665887e-01, 4.999250059949642000e-01, 1.800000000000000000e+02, 2.830835460952375016e+01, 1.625689640997175084e-02, 3.402494849872299103e-03
-1.318340362727273528e-02, -1.009435721436369587e-01, 2.105365369584523416e-02, 1.318347643885461017e-02, -1.008743411821441116e-01, -2.138285453450828807e-02, -1.208060323609634265e-03, -1.009078875709528561e-01, -8.202785844693173678e-04, -1.797094512244998971e-03, -1.009088778167484685e-01, -2.133343416154329097e-04, 1.203051713146783830e-01, 4.975307081596904712e-01, 4.996072845878485325e-02, 5.474603603232838247e-07, 2.160998149469270247e-05, -1.209117454436825653e-09, 4.714945513229670240e-10, 2.995351124266878951e-08, -1.230284750002328182e-10, 2.136986498859144105e-04, 3.603055038959828961e-07, -9.999986696331887304e-01, -1.631174951589285443e-03, 5.160956111585905670e-02, 5.008830176880980228e-02, 1.636363636363634022e+00, 5.277521141005525607e-01, 8.493984377559613552e-01, 3.603055038959828961e-07, 0.000000000000000000e+00, 1.385707607325206963e-03, -8.605499866442488897e-04, -9.999986696331887304e-01, 0.000000000000000000e+00, -8.493973074344094432e-01, 5.277514124959334918e-01, -1.631174951589285443e-03, 0.000000000000000000e+00, 2.498036417207154247e-02, -2.053084612041455870e-11, -1.009090909090577803e-01, 1.000000000000000000e+00, 5.277521141005525607e-01, 1.385707607325206963e-03, -8.493973074344094432e-01, 0.000000000000000000e+00, 8.493984377559613552e-01, -8.605499866442488897e-04, 5.277514124959334918e-01, 0.000000000000000000e+00, 3.603055038959828961e-07, -9.999986696331887304e-01, -1.631174951589285443e-03, 0.000000000000000000e+00, -1.318340362727273528e-02, -1.009435721436369587e-01, 2.105365369584523416e-02, 1.000000000000000000e+00, 1.203070545879665332e-01, 4.999250059949633118e-01, 1.799999987925817493e+02, 2.830835460951178462e+01, 1.625689640997188962e-02, 3.402494849872295633e-03
-1.044064324255218265e-02, -1.132040987872846571e-01, 1.866990593158743272e-02, 1.044070276977918793e-02, -1.131593775784713596e-01, -1.893904461187237431e-02, -1.066620997479257940e-03, -1.131811287529990023e-01, -6.473779479210656218e-04, -1.547525001733543112e-03, -1.131817790717698641e-01, -1.005222402999314535e-04, 1.203051713145951301e-01, 4.975307081598576708e-01, 4.301704048692367444e-02, 3.494523597352638562e-07, 1.379398322593629499e-05, -7.717982502912499037e-10, 2.591336086832772710e-10, 1.646246269289498411e-08, -6.761650290274881384e-11, 1.584255818138202547e-04, 2.637082282477352742e-07, -9.999992931825768538e-01, -1.188963530613158792e-03, 4.443671356522774923e-02, 4.312688328569148216e-02, 1.727272727272724850e+00, 4.854203305473533403e-01, 8.742809060543577093e-01, 2.637082282477352742e-07, 0.000000000000000000e+00, 1.039616122054977604e-03, -5.769165151332618022e-04, -9.999992931825768538e-01, 0.000000000000000000e+00, -8.742802879452430398e-01, 4.854199877179614653e-01, -1.188963530613158792e-03, 0.000000000000000000e+00, 2.150852003388749670e-02, 2.117109994259624983e-10, -1.131818181820990893e-01, 1.000000000000000000e+00, 4.854203305473533403e-01, 1.039616122054977604e-03, -8.742802879452430398e-01, 0.000000000000000000e+00, 8.742809060543577093e-01, -5.769165151332618022e-04, 4.854199877179614653e-01, 0.000000000000000000e+00, 2.637082282477352742e-07, -9.999992931825768538e-01, -1.188963530613158792e-03, 0.000000000000000000e+00, -1.044064324255218265e-02, -1.132040987872846571e-01, 1.866990593158743272e-02, 1.000000000000000000e+00, 1.203070545879665748e-01, 4.999250059949642555e-01, 1.800000000000000000e+02, 2.830835460951557181e+01, 1.625689640997189309e-02, 3.402494849872296501e-03
-7.761776155331802721e-03, -1.254667061669165751e-01, 1.543285126235702243e-02, 7.761819740478423900e-03, -1.254423073586589943e-01, -1.562991148891891210e-02, -8.781867469920615066e-04, -1.254542114372712847e-01, -4.747526004032186220e-04, -1.246882078679102668e-03, -1.254545711108119854e-01, -1.687371818283323055e-05, 1.203051713146112423e-01, 4.975307081597971637e-01, 3.472575203764946550e-02, 1.838321100930656572e-07, 7.256431305637134845e-06, -4.060104243039845983e-10, 1.100444817304872288e-10, 6.991000450508595815e-09, -2.871423377355114053e-11, 1.032398996905753007e-04, 1.737284596603297627e-07, -9.999996915882755077e-01, -7.853810054708283608e-04, 3.587179125219563253e-02, 3.481442326537587811e-02, 1.818181818181815235e+00, 4.470341168991712744e-01, 8.945169077933340374e-01, 1.737284596603297627e-07, 0.000000000000000000e+00, 7.026142509779985347e-04, -3.509367012134426058e-04, -9.999996915882755077e-01, 0.000000000000000000e+00, -8.945166318528641192e-01, 4.470339791506724447e-01, -7.853810054708283608e-04, 0.000000000000000000e+00, 1.736287557603376913e-02, 2.240251647384061684e-10, -1.254545454548302297e-01, 1.000000000000000000e+00, 4.470341168991712744e-01, 7.026142509779985347e-04, -8.945166318528641192e-01, 0.000000000000000000e+00, 8.945169077933340374e-01, -3.509367012134426058e-04, 4.470339791506724447e-01, 0.000000000000000000e+00, 1.737284596603297627e-07, -9.999996915882755077e-01, -7.853810054708283608e-04, 0.000000000000000000e+00, -7.761776155331802721e-03, -1.254667061669165751e-01, 1.543285126235702243e-02, 1.000000000000000000e+00, 1.203070545879665748e-01, 4.999250059949650327e-01, 1.800000000000000000e+02, 2.830835460951929861e+01, 1.625689640997182717e-02, 3.402494849872299536e-03
-5.055323078454984284e-03, -1.377316338770395721e-01, 1.110443775641061469e-02, 5.055346936320673397e-03, -1.377228904406319066e-01, -1.121230561465609045e-02, -6.292463215444923930e-04, -1.377271674972321558e-01, -2.956055103237823639e-04, -8.768943701523979062e-04, -1.377272978533521097e-01, 3.710787213952876362e-05, 1.203051713344840401e-01, 4.975307081521221919e-01, 2.450026039219611179e-02, 6.456222564508582849e-08, 2.548474012235499297e-06, -1.425917108299908170e-10, 2.726744406466105853e-11, 1.732269630251027252e-09, -7.114975237691322795e-12, 5.139083268776078534e-05, 3.041209411105250925e-08, -9.999999232564150686e-01, -3.917743778579340762e-04, 2.530883205840239042e-02, 2.456282111562834575e-02, 1.909090909090905841e+00, 4.126760227412168969e-01, 9.108778734026256041e-01, 3.041209411105250925e-08, 0.000000000000000000e+00, 3.568711624979499703e-04, -1.616481903648433766e-04, -9.999999232564150686e-01, 0.000000000000000000e+00, -9.108778034936760859e-01, 4.126759910818327270e-01, -3.917743778579340762e-04, 0.000000000000000000e+00, 1.225014894257467346e-02, -1.699083919913524365e-08, -1.377272727190838042e-01, 1.000000000000000000e+00, 4.126760227412168969e-01, 3.568711624979499703e-04, -9.108778034936760859e-01, 0.000000000000000000e+00, 9.108778734026256041e-01, -1.616481903648433766e-04, 4.126759910818327270e-01, 0.000000000000000000e+00, 3.041209411105250925e-08, -9.999999232564150686e-01, -3.917743778579340762e-04, 0.000000000000000000e+00, -5.055323078454984284e-03, -1.377316338770395721e-01, 1.110443775641061469e-02, 1.000000000000000000e+00, 1.203070545879665193e-01, 4.999250059949643665e-01, 1.800000000000000000e+02, 2.830835460952375016e+01, 1.625689640997188962e-02, 3.402494849872299103e-03
